article_id,title,authors,year,issue,volumn_page,pdf_url,doi
11853,“现代结核病控制知识”培训研讨班在京举办,,未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11853,
11871,1994—2003年广州老城区门诊病人耐药结核病流行状况分析,"罗一鲁,刘志辉,罗春明,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11871,
11872,浙江省结核病控制项目实施效益分析评价,"李群,杨石波,徐旭卿,何铁牛,刘北斗,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11872,
11854,香港防痨心脏及胸病协会行政秘书俞翊鹏先生逝世,,未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11854,
11874,山东省烟台市结核病控制模式研究,"迟德思,徐继山,高吉升,曲福修,焦伦先,高兰英,王敬生,辛志玲,李红斌,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11874,
11857,西藏383例涂阳肺结核病人从首发症状到确诊的平均时间分析,"胡庆亮,巴桑卓玛,德庆,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11857,
11875,北京市怀柔区部分中、小学生结核病感染调查,"刘东来,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11875,
11881,初治涂阳肺结核强化期住院督导的短程化疗效果分析,"吴承惠,徐斐斐,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11881,
11855,中国防痨协会第八届理事会第五次常务理事会召开,,未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11855,
11882,广东省东莞市暂住人口结核病控制项目治疗效果分析,"张锡萍,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11882,
11851,原发性喉结核1例,"吕林,陈永新,赵玉慧,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11851,
11856,氟喹诺酮类药物在耐多药结核病治疗中的应用,"谭守勇,黎燕琼,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11856,
12366,BiPAP呼吸机治疗重症肺结核合并Ⅱ型呼吸衰竭的临床观察,"邓国防,郭瑞霞,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12366,
11808,胸壁结核术后复发原因的探讨,"刘丽君,张维民,王福臣,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11808,
11809,101例结核性脑膜炎临床分析,"顾瑾,肖和平,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11809,
11859,246例支气管结核诊断分析,"高春荣,袁东运,高卫红,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11859,
11860,肺结核复治过程出现颈淋巴结类赫氏反应7例分析,"黄志余,曾昭群,乐荣芳,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11860,
11861,抗结核药物对乙肝标记物阳性肺结核肝功能影响,"于国英,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11861,
12365,结核病监测管理办公系统的开发,"李仁忠,刘志敏,",未知,1204,https://www.zgflzz.cn/CN//volumn/volumn_1204.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12365,
12810,结核分枝杆菌Ag85B mRNA定量检测作为化疗监测指标的初步研究,"陆宇,高孟秋,初乃惠,马丽萍,朱孟秋,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12810,
12756,卡介苗诱导小鼠产生保护性免疫的机制研究,"张国龙,石瑞如,高飞絮,王江东,张霞,秦殊,王伟,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12756,
12778,关于交纳2006年会费的通知,,未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12778,
12758,山东省耐利福平结核分枝杆菌rpoB基因突变的研究,"王海英,徐勇,邓云峰,潘晞,Edward Graviss,马欣,刘志敏,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12758,
12777,中国防痨协会在昆明市举行专家咨询暨各省市秘书长会议,,未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12777,
12759,浙江省CIDA/WHO中国结核病控制项目实施效果分析,"杨石波,李群,缪梓萍,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12759,
12763,20篇结核病临床病理讨论系统回顾分析,"何权瀛,邹黎,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12763,
12764,恶性淋巴瘤误诊结核病27例分析,"张炎林,袁保东,杜鹃,胡明,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12764,
12769,宁夏结核病控制的社会与经济效益评价,"王晓林,刘锦平,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12769,
12770,病灶清除植骨内固定治疗胸腰椎结核的近期疗效分析,"徐小雄,加莎热特.杰力勒,詹玉林,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12770,
12775,1996—2001年住院复治肺结核患者结核分枝杆菌耐药性的调查,"任来兴,桂徐蔚,夏祥新,唐神结,吴小珍,张莹蓉,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12775,
12785,脓肿分枝杆菌肺病47例临床分析,"张宇青,吴龙章,黄洁玲,李嫣红,王云南,谢贝,黄丽晶,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12785,
12806,心脏黏液瘤误诊结核性胸膜炎1例,"王云霞,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12806,
12786,脂阿拉伯甘露聚糖诊断结核性脑膜炎的评价,"李永刚,杨昆胜,晋华文,陈涛,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12786,
12790,95例活动性肺结核免疫检测结果分析,"李月翠,黄晓东,唐神结,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12790,
12791,结核性胸腔积液三种不同治疗方式近期疗效观察,"尚好珍,姚恒波,郭磊,来中海,冯菊梅,王永亮,张斌,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12791,
12780,“难治性”肺结核术中取材培养和药敏测定(附42例临床分析),"张群,王晓宏,齐树峰,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12780,
12795,加替沙星治疗老年肺结核合并下呼吸道感染疗效观察,"朱耀进,许龙,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12795,
12796,复方甘草甜素联合还原型谷胱甘肽治疗48例抗结核药物性肝炎的疗效分析,"杨松,张耀亭,殷建团,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12796,
12800,广东省东莞地区结核病控制措施与起始耐药状况分析,"彭建梅,易来龙,胡春梅,刘元欢,李国周,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12800,
12807,肺结核合并胸椎结核及多发性皮下脓肿1例,"杨松,殷建团,张耀亭,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12807,
12801,SARS患者血清中ADA、β2-微球蛋白和SA含量的研究,"易小萍,罗晓红,张院良,许蕴怡,谢敏娜,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12801,
12804,综合性医院肺结核定点门诊诊治状况分析,"赵志英,杨薇娜,赵黎明,顾永权,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12804,
12779,欢迎订阅2006年《中国防痨杂志》,,未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12779,
12781,复治肺结核并发结核性脑膜炎18例分析,"尹建军,陈永浩,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12781,
12782,武汉地区耐多药结核病危险因素的病例对照研究,"陆兰英,王卫华,曾庆志,袁宝东,黄健,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12782,
12783,145例肺结核患者利福平血药浓度监测分析,"张洁,王倩,陈曙峰,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12783,
12784,抗结核药物联合对同时耐RFPI、NH、SM和EMB结核分枝杆菌抗菌力的实验研究,"陈子芳,高立栋,李永德,周峰,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12784,
12372,煤工尘肺结核病人使用肺功能锻炼器的近期效果评价,"陈东进,赵文汝,安淑芹,霍速,孔冬青,郑林,冯柏,郭建霞,李建军,李雅惠,张亚敬,杨晓丽,张志丽,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12372,
11828,内蒙古乌兰察布市墙体和车体广告宣传形式对提高结核病人发现率的探讨,"李剑波,刘日宏,李玉财,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11828,
12805,福建省寿宁县实施结核病控制项目5年效果,"缪仕栋,陈炳生,叶俊修,王开新,叶兴光,潘香金,李雯,李允玉,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12805,
12776,利福平诱发抗中性粒细胞胞质抗体阳性小血管炎2例,"俞洁,朱敏,",未知,1205,https://www.zgflzz.cn/CN//volumn/volumn_1205.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12776,
12811,脓肿分枝杆菌细胞壁通透性的研究,"沙巍,翁心华,肖和平,何国钧,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12811,
12809,“龙科马杯”微卡应用有奖征文通知,,未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12809,
12812,微卡辅助治疗菌阳肺结核的近期效果观察,"李月龙,矫庆辉,门文若,刘建木,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12812,
12813,广州市初治涂阳肺结核患者治疗2个月末痰涂片不阴转原因探讨,"刘国标,张丽好,何霞,温文沛,杜雨华,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12813,
11806,成都防痨协会信息,,未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11806,
12816,64例不典型结核性脑膜炎临床诊断和治疗分析,"闫世明,韩利军,李锦,赵云虹,孙力,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12816,
12817,结核蛋白芯片对肺结核诊断的临床价值,"郭光云,陈功,郭凌郧,王家宁,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12817,
11807,刘剑君主任荣获国际防痨与肺病联合会颁发的公共卫生奖,,未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11807,
12823,浙江、广东省耐药监测项目中耐药肺结核治疗现况研究,"王甦民,王雪静,赵新平,钟球,李群,武桂英,龚幼龙,游永红,端木宏谨,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12823,
12829,福建省结核病诊治延迟相关因素分析,"陈求扬,郑金凤,吴能健,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12829,
12849,《结核与肺部疾病杂志（中文版）》征订启示,,未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12849,
12850,欢迎订阅2006年《中国防痨杂志》,张立兴,未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12850,
12837,74例肺结核继发肺部真菌感染情况分析,"郭新美,荣学东,马秀丽,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12837,
12838,82例重症肺结核合并下呼吸道感染致病菌种的临床分析,"邓国防,刘阳,孙丽珍,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12838,
12842,浙江省结核病特定知识知晓率调查结果分析,"刘北斗,李群,徐旭卿,缪梓萍,陈松华,杨石波,郑锦雷,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12842,
12843,微卡辅助治疗耐多药肺结核的临床研究,"姚恒波,尚好珍,郭磊,王永亮,冯菊梅,马娟玫,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12843,
12808,原发性垂体结核1例,"王咏梅,秦进喜,阎晓玲,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12808,
12844,53例颅内结核瘤的临床分析,"孔忠顺,卜建玲,杜亚东,王静,高微微,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12844,
12845,浙江省温州市流动人口涂阳肺结核项目管理效果分析,"赵晓春,虞筱华,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12845,
12848,关于交纳2006年会费的通知,,未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12848,
12830,肺结核合并COPD493例临床分析,"朱敏,刘亚东,邱美华,金春,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12830,
12831,纤支镜在支气管结核诊断中的应用,"李相国,江荣林,齐景宪,毛文炜,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12831,
12832,24例胸内结节病诊断分析,"郑春玉,雷涛,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12832,
12833,微卡辅助治疗肺结核并存糖尿病的临床观察,"何志青,杜雨华,谭耀驹,何霞,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12833,
12846,李拯民同志逝世,,未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12846,
12834,皮肤结核16例临床分析,"沈福水,潘姣娥,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12834,
12835,150例初治肺结核治疗过程中肝功能球蛋白变化及其意义,"赵志英,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12835,
12836,利福平与激素合用对结核性渗出性胸膜炎胸液吸收的影响,"任晓军,萧春林,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12836,
11798,342例可疑肺结核追踪结果分析,"孙黛,邱志红,",未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11798,
12851,《中国防痨杂志》2005年（第27卷）主题词索引,,未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12851,
12847,北京防痨协会召开第八次会员代表大会并换届,,未知,1206,https://www.zgflzz.cn/CN//volumn/volumn_1206.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12847,
11870,"充分发挥社会力量,促进结核病控制工作会议纪要",陈贤义,未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11870,
12694,中国防痨协会2003年全国学术,赵德福,未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12694,
11739,四种氟喹诺酮类药物治疗复治耐多药肺结核对比研究,"聂玉生,梁瑞武,温冬梅,侯瑛萍,赵国清,杨河,王钊,耿玉庆",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11739,
11740,结核病疫情发展预测模型的建立及评价,"贺晓新,金水高,张立兴,赵丰曾,屠德华,安燕生",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11740,
11741,HLA-DR单倍型与中国南方汉族肺结核的相关性分析,"刘志辉,罗一鲁,谭耀驹,许婉华,冯蝶仪,宋长兴,傅瑜,刘忠泉",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11741,
11742,TB-Ab-IgG ADA和CEA对良恶性胸水鉴别诊断意义,"冯月娟,邵华军",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11742,
11743,广东省肺结核临床分离菌株DNA指纹分析,"钟球,钱明,李建伟,陈启亮",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11743,
11744,铜陵市新生儿卡介苗接种质量监测结果分析,"朱友生,武泽民,潘金凤,程辽生,倪春梅",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11744,
11749,烟台市实施结控项目10年效果评价,"徐继山,迟德思,丛淑贞,高兰英,焦伦先,辛志玲,李鸿斌",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11749,
11750,南宁市结核病归口管理实施6年结果分析,赵亚玲,未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11750,
11756,240例肺不张原因及临床治疗分析,"刘前桂,冯俐,王风红",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11756,
11757,人类免疫缺陷病毒(HIV)感染合并肺结核34例临床分析,"苏慧勇,杨学文,苏健康,周俊,尹光芝,姚正林",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11757,
11758,内蒙古自治区“卫生部加强与促进结核病控制项目”实施情况分析,"樊辰霞,甄志芳,苏云开",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11758,
11759,29株偶然分支杆菌耐药性观察,"邱志强,梁庆福,王玮,刘坦业,池细俤,高世华,林蓉金",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11759,
11760,40例老年SARS临床分析,"陈雪林,徐玉华,黄勇军,李翔,姚锐,樊燕琴,郭丽萍",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11760,
11761,短程化疗中乙肝病毒标志物阳性对肝功能影响及处理,"朱育银,郑春玉,叶春娟,章国语",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11761,
11747,基因突变与结核分支杆菌对喹诺酮类药物耐药性的研究进展,"安慧茹,王巍",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11747,
11748,三种结核病例发现途径的比较,"胡永峰,肖海霞,胡国华,张文,程海凤,余春花",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11748,
11751,山西省肺结核流行趋势,李晓清,未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11751,
11752,肺结核原发耐药对短程化疗的影响,"郭新枝,陈裕,赵变云",未知,1207,https://www.zgflzz.cn/CN//volumn/volumn_1207.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11752,
11762,1991—2002年《中国防痨杂志》的文献计量学分析,"么鸿雁,施侣元,",未知,1208,https://www.zgflzz.cn/CN//volumn/volumn_1208.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11762,
11767,肺结核患者气道高反应性机制初步研究,"王永兴,应延风,",未知,1208,https://www.zgflzz.cn/CN//volumn/volumn_1208.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11767,
11768,定西地区世行贷款结核病控制项目实施9年效果分析,"王雯,赵春荣,王兴润,司红艳,张岚,梁成智,",未知,1208,https://www.zgflzz.cn/CN//volumn/volumn_1208.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11768,
11773,郎罕氏组织细胞增生症X误诊为淋巴结结核1例,"杜乃坎,",未知,1208,https://www.zgflzz.cn/CN//volumn/volumn_1208.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11773,
11772,石家庄市实施世界银行贷款中国结核病控制项目效果分析,"王宇红,张彦亭,米怡林,张会芹,吴丽华,",未知,1208,https://www.zgflzz.cn/CN//volumn/volumn_1208.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=11772,
12927,“华邦杯”费安/费宁有奖征文通知,,未知,1208,https://www.zgflzz.cn/CN//volumn/volumn_1208.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12927,
12928,1989—2000年武汉市结核病防治措施评析,"谢红,曾庆志,方翠红,丁元胜,周美兰,曾岳峰,",未知,1208,https://www.zgflzz.cn/CN//volumn/volumn_1208.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12928,
12929,利用症状者检查作为肺结核患病率调查方法的研究,"杨华林,王黎霞,端木宏谨,王林,",未知,1208,https://www.zgflzz.cn/CN//volumn/volumn_1208.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=12929,
