article_id,title,author,year,issue,volume,pdf_url
12122,脐血单个核细胞对缺血性脑卒中的临床干预,"满勇, 王飞, 马冀, 周璐, 李青, 丁金萍, 王晓鸣, 李锦山, 李新民, 姬汴生, 李建斌, 单泓, 张大焕, 李金花",2017,06,07,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12122
12123,抑制NANOG表达对人食管鳞癌Eca-109干细胞增殖的影响,"邓丽, 向小聪, 张若兰, 刘康, 冯刚",2017,06,07,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12123
12124,细胞膜片技术在组织工程中的应用,"郭海林, 贾智明, 鲍星奇, 谢华, 陈方",2017,06,07,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12124
12125,诱导多能干细胞向角膜上皮细胞分化的研究进展,"熊蓉, 李战梅, 冯刚",2017,06,07,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12125
12126,自噬对间充质干细胞的生物学作用研究进展,"王泽宇, 张亮, 陈涛, 黄泽楠, 冯新民",2017,06,07,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12126
12127,毛囊干细胞在皮肤创伤修复中的促进作用,"裴卓, 周聪, 张一鸣, 李玉红",2017,06,07,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12127
12128,干细胞对皮肤瘢痕的治疗作用,"张文博, 孙善全",2017,06,07,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12128
12129,间充质干细胞调节炎症反应的研究进展,孔旭辉,2017,06,07,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12129
12130,补骨脂素对前列腺癌LNCaP-AI细胞增殖和周期调控及雌激素受体β表达的影响,"李少鹏, 蔡建通, 翁铭芳, 游翰林, 陈书尚, 吴卫真",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12130
12131,人脐带间充质干细胞在Balb/c裸鼠体内的分布情况研究,"谢长峰, 马炜, 彭浩, 杨晓菲, 曾桂芳, 刘云城, 刘沐芸, 胡祥",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12131
12132,丁苯酞对七氟醚诱导神经细胞损伤的保护作用,鲁瑞涛,2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12132
12133,ALDH1蛋白表达与胶质瘤干细胞体外分化相关性的研究,"王鹏, 宋伟正, 毛庆, 陈米娜, 刘艳辉",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12133
12134,神经祖细胞与纤维蛋白支撑物移植对老年痴呆模型鼠的记忆认知功能改善及其机理探究,"刘延明, 王伟, 魏传飞, 陈清法, 韩发彬",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12134
12135,自体骨髓间充质干细胞对二甲基甲酰胺中毒肝衰竭患者肝功能恢复的促进作用,"吴海聪, 李东良, 方坚, 张志强, 夏磊, 刘邦",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12135
12136,肿瘤相关间充质干细胞及其靶向治疗的研究进展,"王萍, 马予洁, 路君, 王庆华, 谭建明",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12136
12137,间充质干细胞在恶性肿瘤生物学中作用的研究进展,"林婷婷, 任群",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12137
12138,多能干细胞诱导分化为肾脏类器官的分子机制及应用前景分析,"张登禄, 杜枭航, 孔峰, 赵升田",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12138
12139,母体外周血中胎儿有核红细胞的分离和富集方法的研究进展,"梁卉, 陈国杰, 于燕, 熊礼宽",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12139
12140,骨髓间充质干细胞向肝细胞分化的相关细胞因子及信号通路的研究进展,"陈嘉成, 傅念, 黄幼姣, 全宏军",2018,01,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12140
12141,TLRs信号通路激活的MSCs外泌体对巨噬细胞极化的影响,"冉凤英, 陈龙, 张斌强, 尚兵, 余飞, 陈炜, 陈琴华",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12141
12142,支架材料对棕色脂肪源性干细胞向起搏细胞诱导分化的影响,"姬瑞娟, 乔梁, 黄超, 陈磊, 李玉泉, 杨向群",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12142
12143,肾透明细胞癌Caki-1细胞系差异表达基因的生物信息学分析,"朱合欢, 赵虎, 林智文, 王洁, 路君, 谭建明",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12143
12144,高表达microRNA-155的骨髓间充质干细胞对免疫调节的影响,"谢林岑, 陈月秋, 沈振亚",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12144
12145,定向激活HIF-1协同脂肪干细胞对糖尿病小鼠皮肤创伤修复的促进作用,"杜俊凯, 陈明月, 徐之超, 白立曦, 段鹏",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12145
12146,PLAC1特异性TCR基因修饰T细胞对乳腺癌的抗肿瘤作用,"李琼书, 成先义, 胡源, 陈洁莹, 巩秀, 肖东, 胡祥, 刘未斌",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12146
12147,单倍体相合造血干细胞移植联合脐带间充质干细胞输注治疗儿童重型再生障碍性贫血的临床观察及安全性分析,"井远方, 卢伟, 唐湘凤",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12147
12148,经寰枕间隙侧方穿刺移植人脐血单个核细胞对难治性神经系统疾病的疗效分析,"于海燕, 宫殿荣, 袁晓玲, 刘力峰, 赵敏, 王敏, 芦倩",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12148
12149,间充质干细胞治疗急性放射性损伤的研究,"薛飞, 黄平平",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12149
12150,干细胞产业发展探索：浅谈上海市东方医院在干细胞转化领域的实践,"何斌, 郑天慧, 赵庆辉, 汤红明",2018,02,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12150
12151,槲皮素对人脑胶质瘤干细胞生物学行为及miR-29s家族的影响分析,"王冬芮, 张永慈, 王增光",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12151
12152,高糖通过诱导自噬障碍促进心肌细胞H9c2凋亡,"方媛, 郭统帅, 吴岳, 刘洋, 曹瑜梦, 雷新军",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12152
12153,IL-12重组质粒联合骨髓间充质干细胞对MCF-7人乳腺癌细胞侵袭及裸鼠移植瘤生长的影响分析,"张睿, 崔乐",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12153
12154,肾透明细胞癌预后相关miRNAs的生物信息学分析,"付军明, 肖招兰, 何富强, 郭君其, 谭建明, 朱凌峰",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12154
12155,缺血性脑梗死与颈动脉斑块、嗜酸性粒细胞、血小板CD62p水平的临床相关性研究,"郭立斌, 施宛辰, 刘英",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12155
12156,AngⅡ通过激活Notch1/Sox2通路对肝星状细胞LX2的活化和增殖的作用,"郑伟, 常虎林, 海军, 宋晓雪, 杜立学",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12156
12157,大鼠骨骼肌卫星细胞诱导分化为胰岛素生成细胞的研究,"任宇, 梁红宇, 楠吉桑漠, 刘晓玲",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12157
12158,干细胞向甲状旁腺细胞的分化及在甲状旁腺功能减退中的研究进展,"李佳丽, 赵瑞力",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12158
12159,磷脂酶D1信号对神经干细胞向神经分化的重要影响,"张金梅, 杨远荣",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12159
12160,线粒体代谢与干细胞的命运决定,"马明慧, 马悦佼, 孙婕, 张海燕",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12160
12161,极小胚胎样干细胞研究进展,"徐峰波, 崔光晶, 刘倩, 王肇光, 曹启龙",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12161
12162,骨髓间充质干细胞成肌分化在骨骼肌再生中的应用,"李鹏, 郭修田",2018,03,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12162
12163,miR-34a-5p靶向GMFB抑制细胞增殖对先天性巨结肠的治疗意义,"张亚飞, 余辉, 郑百俊, 谢崇, 葛鑫, 李鹏, 高亚, 潘伟康",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12163
12164,骨髓间充质干细胞对肾移植受者T淋巴细胞分化和miRNA-155表达的影响,"朱凌峰, 陈书尚, 蔡锦全, 谭建明, 翁明芳",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12164
12165,巨噬细胞浸润在低级别胶质瘤预后预测中的研究,"马健行, 吴鹏飞, 杨伟, 廖茂君, 易良, 许民辉",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12165
12166,间充质细胞外泌体促进小鼠胰岛内皮细胞血管生成的研究,"陈俊秋, 陈津, 黄梁浒, 赵红州, 付云烽, 林娜, 朱凌峰, 程远航, 王水良, 谭建明",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12166
12167,硫化氢通过调控SIRT1抑制阿霉素诱导的H9c2细胞损伤,"哈斯高娃, 曹中朝, 刘东华",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12167
12168,影响脐带血采集质量的相关性因素分析,"张晋, 袁哲",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12168
12169,人脐带间充质干细胞移植治疗脊髓损伤的研究进展,"陈奇, 孙翊夫, 吕晓霞, 张福强, 顾锐, 高旭, 邵立伟, 姜金兰",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12169
12170,多能干细胞向雄性生殖细胞定向分化的研究进展,"王新杰, 姬小利, 王敏, 周君梅",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12170
12171,间充质干细胞旁分泌作用的研究进展,"刘湄漪, 陈乃耀",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12171
12172,间充质干细胞治疗糖尿病皮肤损伤的研究进展,"张涛, 惠定一, 王颜刚",2018,04,08,https://zhxbygxbzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=12172
