article_id,title,issue_url,pdf_url
20181025,PDF 2.53 M (1217),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20181025?st=article_issue
20191089,PDF 3.38 M (1398),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20191089?st=article_issue
20170453,PDF 3.12 M (1290),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20170453?st=article_issue
20190840,PDF 3.19 M (1489),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190840?st=article_issue
20190508,PDF 3.88 M (1505),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190508?st=article_issue
20190053,PDF 2.54 M (1656),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190053?st=article_issue
20190522,PDF 2.56 M (1414),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190522?st=article_issue
20190421,PDF 1.98 M (1599),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190421?st=article_issue
20190274,PDF 2.43 M (1593),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190274?st=article_issue
20180903,PDF 2.59 M (1232),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180903?st=article_issue
20190321,PDF 2.26 M (1273),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190321?st=article_issue
20170359,PDF 3.26 M (1467),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20170359?st=article_issue
20190021,PDF 2.22 M (1660),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190021?st=article_issue
20190738,PDF 2.53 M (1362),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190738?st=article_issue
20190275,PDF 1.55 M (1141),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2020_41_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190275?st=article_issue
20191200,PDF 1.55 M (1141),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20191200?st=article_issue
20190838,PDF 2.83 M (1334),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190838?st=article_issue
20190881,PDF 3.08 M (1849),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190881?st=article_issue
20190907,PDF 2.28 M (1604),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190907?st=article_issue
20190782,PDF 2.78 M (1539),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190782?st=article_issue
20190717,PDF 3.02 M (1099),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190717?st=article_issue
20190476,PDF 3.93 M (1332),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190476?st=article_issue
20190642,PDF 2.49 M (1222),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190642?st=article_issue
20190683,PDF 3.87 M (1334),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190683?st=article_issue
20190606,PDF 3.29 M (1318),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190606?st=article_issue
20190853,PDF 2.56 M (1383),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190853?st=article_issue
20190306,PDF 2.51 M (2311),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190306?st=article_issue
20190365,PDF 3.06 M (1375),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190365?st=article_issue
20190085,PDF 2.41 M (2552),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190085?st=article_issue
20190485,PDF 2.00 M (1381),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190485?st=article_issue
20190346,PDF 2.25 M (1306),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190346?st=article_issue
20190566,PDF 2.54 M (1719),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190566?st=article_issue
20170395,PDF 2.45 M (1074),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20170395?st=article_issue
20190400,PDF 2.01 M (1447),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190400?st=article_issue
20180436,PDF 2.28 M (1685),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180436?st=article_issue
20190987,PDF 2.44 M (1388),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190987?st=article_issue
20191100,PDF 453.40 K (1122),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20191100?st=article_issue
20190556,PDF 3.06 M (1347),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190556?st=article_issue
20190857,PDF 3.21 M (1972),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190857?st=article_issue
20190890,PDF 4.56 M (1646),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190890?st=article_issue
20190302,PDF 3.21 M (1440),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190302?st=article_issue
20190194,PDF 3.25 M (1487),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190194?st=article_issue
20190547,PDF 2.39 M (1132),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190547?st=article_issue
20180940,PDF 4.59 M (1278),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180940?st=article_issue
20180369,PDF 4.01 M (1293),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180369?st=article_issue
20190464,PDF 3.94 M (1398),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190464?st=article_issue
20190023,PDF 2.37 M (1340),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190023?st=article_issue
20180579,PDF 2.63 M (1664),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180579?st=article_issue
20190528,PDF 2.05 M (1618),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190528?st=article_issue
20181011,PDF 4.32 M (1248),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20181011?st=article_issue
20190357,PDF 2.39 M (1390),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190357?st=article_issue
20190060,PDF 2.37 M (1202),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190060?st=article_issue
20180412,PDF 2.91 M (1272),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180412?st=article_issue
20170906,PDF 2.36 M (1644),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20170906?st=article_issue
20190137,PDF 1.83 M (1404),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190137?st=article_issue
20190045,PDF 2.02 M (1334),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190045?st=article_issue
20180479,PDF 1.95 M (1727),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180479?st=article_issue
20171059,PDF 2.16 M (1307),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20171059?st=article_issue
20190785,PDF 3.69 M (1816),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190785?st=article_issue
20190699,PDF 4.90 M (1537),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190699?st=article_issue
20190063,PDF 5.29 M (1489),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190063?st=article_issue
20190100,PDF 3.07 M (1343),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190100?st=article_issue
20190858,PDF 2.60 M (1468),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190858?st=article_issue
20190620,PDF 3.32 M (1517),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190620?st=article_issue
20181091,PDF 2.72 M (1628),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20181091?st=article_issue
20190202,PDF 3.18 M (1533),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190202?st=article_issue
20180786,PDF 2.63 M (1415),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180786?st=article_issue
20190075,PDF 3.27 M (1637),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190075?st=article_issue
20190433,PDF 2.55 M (2743),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190433?st=article_issue
20190460,PDF 2.27 M (3382),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190460?st=article_issue
20190865,PDF 2.45 M (1481),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190865?st=article_issue
20190526,PDF 2.26 M (2230),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190526?st=article_issue
20180771,PDF 2.16 M (2249),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180771?st=article_issue
20190640,PDF 2.33 M (1574),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190640?st=article_issue
20170143,PDF 3.09 M (1457),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20170143?st=article_issue
20190122,PDF 2.31 M (1451),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190122?st=article_issue
20170086,PDF 2.75 M (1719),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20170086?st=article_issue
20170709,PDF 2.30 M (1420),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_10,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20170709?st=article_issue
20190900,PDF 448.18 K (1519),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190900?st=article_issue
20190769,PDF 3.32 M (2161),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190769?st=article_issue
20190031,PDF 4.35 M (1835),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190031?st=article_issue
20181094,PDF 3.58 M (1766),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20181094?st=article_issue
20190356,PDF 3.25 M (2059),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190356?st=article_issue
20190144,PDF 3.94 M (1909),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190144?st=article_issue
20190634,PDF 3.59 M (2135),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190634?st=article_issue
20190410,PDF 2.37 M (1921),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190410?st=article_issue
20180728,PDF 2.62 M (2035),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180728?st=article_issue
20180832,PDF 2.95 M (1829),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180832?st=article_issue
20190465,PDF 4.89 M (1918),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190465?st=article_issue
20190151,PDF 2.31 M (2140),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190151?st=article_issue
20190230,PDF 2.49 M (1998),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190230?st=article_issue
20180478,PDF 2.22 M (2243),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180478?st=article_issue
20190200,PDF 2.11 M (2191),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190200?st=article_issue
20190548,PDF 2.21 M (1817),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190548?st=article_issue
20190103,PDF 2.91 M (1782),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190103?st=article_issue
20190420,PDF 2.39 M (1757),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190420?st=article_issue
20170443,PDF 2.37 M (1560),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20170443?st=article_issue
20150794,PDF 2.07 M (2066),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20150794?st=article_issue
20190207,PDF 2.05 M (2123),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_9,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190207?st=article_issue
20180506,PDF 3.11 M (2026),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180506?st=article_issue
20180244,PDF 2.61 M (1372),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180244?st=article_issue
20180285,PDF 2.81 M (1363),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180285?st=article_issue
20180713,PDF 2.45 M (1307),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180713?st=article_issue
20180642,PDF 2.27 M (1258),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180642?st=article_issue
20180266,PDF 2.84 M (2334),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180266?st=article_issue
20190252,PDF 3.26 M (1378),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190252?st=article_issue
20190540,PDF 3.34 M (1643),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190540?st=article_issue
20190414,PDF 4.13 M (1357),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190414?st=article_issue
20190124,PDF 2.99 M (1174),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190124?st=article_issue
20190483,PDF 4.48 M (1477),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190483?st=article_issue
20180984,PDF 2.03 M (1900),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180984?st=article_issue
20190643,PDF 2.35 M (1314),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190643?st=article_issue
20190165,PDF 2.22 M (1383),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190165?st=article_issue
20190608,PDF 2.07 M (1322),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190608?st=article_issue
20180354,PDF 2.90 M (1806),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180354?st=article_issue
20190619,PDF 2.31 M (1249),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190619?st=article_issue
20190273,PDF 2.90 M (1540),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190273?st=article_issue
20180980,PDF 2.38 M (1323),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180980?st=article_issue
20190389,PDF 2.87 M (1404),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190389?st=article_issue
20190665,PDF 2.38 M (1409),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190665?st=article_issue
20190217,PDF 3.08 M (1268),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_8,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190217?st=article_issue
20190139,PDF 2.56 M (3180),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190139?st=article_issue
20190133,PDF 2.56 M (1733),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190133?st=article_issue
20190140,PDF 2.34 M (2644),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190140?st=article_issue
20190131,PDF 2.83 M (1969),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190131?st=article_issue
20190141,PDF 2.34 M (1794),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190141?st=article_issue
20190138,PDF 2.53 M (2408),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190138?st=article_issue
20190132,PDF 2.66 M (2111),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190132?st=article_issue
20190143,PDF 2.79 M (2570),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190143?st=article_issue
20190136,PDF 2.33 M (1713),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190136?st=article_issue
20190130,PDF 1.92 M (1619),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190130?st=article_issue
20190129,PDF 2.08 M (1968),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190129?st=article_issue
20180296,PDF 3.57 M (1506),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180296?st=article_issue
20180298,PDF 2.91 M (2302),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180298?st=article_issue
20180442,PDF 2.43 M (1738),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180442?st=article_issue
20180988,PDF 2.60 M (2416),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180988?st=article_issue
20190436,PDF 2.49 M (2685),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190436?st=article_issue
20190295,PDF 3.05 M (1942),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190295?st=article_issue
20180748,PDF 2.04 M (2395),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180748?st=article_issue
20180137,PDF 2.30 M (1659),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180137?st=article_issue
20181086,PDF 2.32 M (2207),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20181086?st=article_issue
20190181,PDF 2.04 M (2316),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190181?st=article_issue
20170919,PDF 2.30 M (1412),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20170919?st=article_issue
20180714,PDF 1.56 M (1582),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_7,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180714?st=article_issue
20180367,PDF 2.85 M (2033),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_6,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20180367?st=article_issue
20190503,PDF 3.80 M (1595),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_6,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190503?st=article_issue
20190025,PDF 2.97 M (1471),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_6,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190025?st=article_issue
20190183,PDF 2.64 M (1571),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2019_40_6,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20190183?st=article_issue
