article_id,title,author,issue_url,pdf_url
10.1016/j.radmp.2025.04.004,"Protective effects of dihydromyricetin against radiation-induced injury to the hematopoietic
                     system","Xiao Sun,Feifei Xu,Zhiyun Wang,Wenfeng Gou,Yanli Li,Hongying Wu,Yiliang Li,Wenbin Hou",https://mednexus.org/toc/rmp/06/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.04.004?download=true
10.1016/j.radmp.2025.04.006,"A meta-analysis of the diverse invasion and migration responses of lung cancer cells
                     to photon irradiation","Yan Zhang,Qibin Fu,Xiaorui Huang,Tuchen Huang",https://mednexus.org/toc/rmp/06/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.04.006?download=true
10.1016/j.radmp.2025.04.002,"Dosimetric performance of HyperArc and VMAT techniques using full or ipsilateral arcs
                     for unilateral temporal lobe tumor radiotherapy","Hongtao Chen,Lijun Wang,Zhuangling Li,Shihai Wu,Zihuang Li",https://mednexus.org/toc/rmp/06/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.04.002?download=true
10.1016/j.radmp.2025.04.001,"Prediction of recurrence risk of cervical cancer after radiotherapy using multi-sequence
                     MRI radiomics","Jie Chen,Lou Liu,Yi Fu,Lu Zhang,Shuyue Li,Juying Zhou,Chenying Ma",https://mednexus.org/toc/rmp/06/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.04.001?download=true
10.1016/j.radmp.2025.04.005,"Comprehensive physical evaluation of potential CT contrast agents: Integrating Monte
                     Carlo transport simulation and radiation shielding Analysis","Yadong Zhang,Jinjia Cao,Yulong Zhang,Xiaochang Zheng,Wei Chen,Yanjun Wang",https://mednexus.org/toc/rmp/06/03,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.04.005?download=true
10.1016/j.radmp.2025.03.001,"Analysis on occupational exposure associated cancer risk in medical X-ray diagnostic
                     workers in Jiangsu province, China, 2011-2021: A cohort study","Xindi Wei,Wei Chen,Jin Wang,Zihao Zhang,Yuji Miao,Yuanyuan Zhou,Xiangyong Fan,Jinhan Wang,Yeqing Gu",https://mednexus.org/toc/rmp/06/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.03.001?download=true
10.1016/j.radmp.2025.02.003,"Knowledge and perceptions of Moroccan medical physicists regarding the contribution
                     of artificial intelligence in medical imaging and radiotherapy","S. Semghouli,M. El Fahssi,M. Zerfaoui,A. Hadaoui,B. Amaoui",https://mednexus.org/toc/rmp/06/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.02.003?download=true
10.1016/j.radmp.2025.02.002,"Swift prediction of personalized head and chest organ doses from CT examinations via
                     neural networks with optimized quantity of hidden layers and radiomics features","Wencheng Shao,Xin Lin,Ying Huang,Liangyong Qu,Weihai Zhuo,Haikuan Liu",https://mednexus.org/toc/rmp/06/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.02.002?download=true
10.1016/j.radmp.2025.02.001,"Survival benefits and toxicity effects of radiotherapy and immunotherapy treatments
                     in melanoma patients with brain metastases: A meta-analysis","Jialing Wen,Xiangdi Meng,Wenchao Gu,Shenke Zhang,Li Sui,Gang Guo,Liang Yan,Wangcai Ren,Xuanzhang Tu,Kensuke Osada,Takashi Shimokawa,Yang Li,Liqiu Ma",https://mednexus.org/toc/rmp/06/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.02.001?download=true
10.1016/j.radmp.2025.01.001,"Therapeutic effects of non-preconditioning allogeneic hematopoietic stem cell transplantation
                     on acute radiation injury","Liren Qian,Yu Liu,Xiaoxuan Lu,Jiaxin Liu",https://mednexus.org/toc/rmp/06/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.01.001?download=true
10.1016/j.radmp.2025.03.002,Occupational radiation exposure analysis in industrial radiography in Bangladesh,"Mehedi Hassan,Shahadat Hossain,M.M. Mahfuz Siraz,Shikha Pervin,Nazneen Sultana,Md Zakir Hossain,Selina Yeasmin",https://mednexus.org/toc/rmp/06/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2025.03.002?download=true
10.1016/j.radmp.2024.09.001,Bioelectromagnetic fields as signaling currents of life,"Haiying Wang,Weijin Zou,Yi Cao",https://mednexus.org/toc/rmp/06/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.09.001?download=true
